time,volume,log_volume
1154887.3426612923,118.0,4.770684624465665
1154887.448423341,117.0,4.762173934797756
1154887.5833258375,117.0,4.762173934797756
1154888.235529046,116.0,4.7535901911063645
1154888.3806472684,117.0,4.762173934797756
1154888.609182314,116.0,4.7535901911063645
1154889.0388931418,116.0,4.7535901911063645
1155989.0883707888,116.0,4.7535901911063645
1155989.342410708,117.0,4.762173934797756
1155989.9871685589,116.0,4.7535901911063645
1155990.6173113799,116.0,4.7535901911063645
1156020.4934887749,116.0,4.7535901911063645
1156021.3646488283,117.0,4.762173934797756
1156021.4095390192,117.0,4.762173934797756
1156022.1468231622,118.0,4.770684624465665
1156022.7292253892,117.0,4.762173934797756
1156022.7745703696,118.0,4.770684624465665
1156023.0508776444,117.0,4.762173934797756
1156024.2728404244,117.0,4.762173934797756
1157088.9092421609,117.0,4.762173934797756
1157089.1400763595,118.0,4.770684624465665
1157089.4105427905,118.0,4.770684624465665
1157089.9976894765,119.0,4.77912349311153
1157090.0009583172,119.0,4.77912349311153
1157090.0085136746,119.0,4.77912349311153
1157090.2892276703,119.0,4.77912349311153
1157090.5469345776,120.0,4.787491742782046
1157090.785167453,119.0,4.77912349311153
1157090.9417673156,120.0,4.787491742782046
1157090.985797879,119.0,4.77912349311153
1157092.1941551834,119.0,4.77912349311153
1157913.351252848,119.0,4.77912349311153
1157913.643726379,119.0,4.77912349311153
1158298.4880441884,119.0,4.77912349311153
1158299.72480442,119.0,4.77912349311153
1160935.936495931,119.0,4.77912349311153
1160936.1275336528,120.0,4.787491742782046
1160936.1505352573,119.0,4.77912349311153
1160936.210334437,119.0,4.77912349311153
1164034.263942518,119.0,4.77912349311153
1164034.477436791,119.0,4.77912349311153
1167378.7268341475,119.0,4.77912349311153
1167378.7765211621,120.0,4.787491742782046
1167378.8973806598,120.0,4.787491742782046
1167379.1457640068,121.0,4.795790545596741
1167379.7051181789,120.0,4.787491742782046
1167380.2385168748,120.0,4.787491742782046
1167380.842486611,120.0,4.787491742782046
1167381.5067588463,120.0,4.787491742782046
1167381.8698839499,120.0,4.787491742782046
1167382.0991205068,121.0,4.795790545596741
1167382.123490974,120.0,4.787491742782046
1167382.1606441934,120.0,4.787491742782046
1167638.5166930314,120.0,4.787491742782046
1167638.585529752,121.0,4.795790545596741
1167638.6118026676,121.0,4.795790545596741
1167638.749652979,121.0,4.795790545596741
1167639.1887524137,120.0,4.787491742782046
1167640.386073196,121.0,4.795790545596741
1167640.4343748083,120.0,4.787491742782046
1167641.1089947969,121.0,4.795790545596741
1167642.1283701074,120.0,4.787491742782046
1167642.4118237447,121.0,4.795790545596741
1167642.6870411192,121.0,4.795790545596741
1167644.2824741676,121.0,4.795790545596741
1167644.7650029405,121.0,4.795790545596741
1167645.0559107258,121.0,4.795790545596741
1167645.2735846504,121.0,4.795790545596741
1167645.4133827044,121.0,4.795790545596741
1167645.5660162466,120.0,4.787491742782046
1167645.7284749295,120.0,4.787491742782046
1168444.7828922682,120.0,4.787491742782046
1168445.8592171653,121.0,4.795790545596741
1168445.9466611273,120.0,4.787491742782046
1168445.9744917029,121.0,4.795790545596741
1168446.0160764852,121.0,4.795790545596741
1168447.1860183976,121.0,4.795790545596741
1168447.2495998181,120.0,4.787491742782046
1168447.557094725,120.0,4.787491742782046
1169055.3400404777,120.0,4.787491742782046
1169055.5159941837,121.0,4.795790545596741
1169055.5974577484,120.0,4.787491742782046
1169057.2812518058,120.0,4.787491742782046
1169416.5637791096,120.0,4.787491742782046
1169417.0645844664,121.0,4.795790545596741
1169417.1016203852,120.0,4.787491742782046
1169417.86845373,121.0,4.795790545596741
1169418.038382577,120.0,4.787491742782046
1169418.2425342994,121.0,4.795790545596741
1169418.530837844,120.0,4.787491742782046
1169418.5639942207,120.0,4.787491742782046
1169419.010703932,119.0,4.77912349311153
1169419.380290163,120.0,4.787491742782046
1169419.5448973938,119.0,4.77912349311153
1169419.5674362383,120.0,4.787491742782046
1169419.597086648,120.0,4.787491742782046
1169419.798445336,120.0,4.787491742782046
1169420.292621102,120.0,4.787491742782046
